SPDR Gold Shares (New York Stock Exchange Arca),
"The "SPDR" trademark is used under license from The McGraw-Hill Companies, Inc. ("McGraw-Hill"). No financial product offered by SPDR" Gold Trust, or its affiliates is sponsored, endorsed, sold or promoted by McGraw-Hill."
"Note: This document is for information purposes only and is subject to change without notice. No part of this document may be reproduced in any manner without the written permission of SPDR Gold Shares spdrgoldshares@ssga.com. Under no circumstances should it be used or considered as an offer to sell or a solicitation of any offer to buy the securities or other instruments mentioned in it"
"Note: SPDR Gold Shares does not represent that this information is accurate or complete and it should not be relied upon as such. SPDR Gold Shares is not responsible for any loss, damage, expense or claim, howsoever arising, suffered as a result of reliance on the data contained within this file."
"Note: On dates where the LBMA Gold Price is not published the most recently available LBMA Gold Price is used."
"*Note:  Since March 20, 2015, the Trust has been using the LBMA Gold Price PM as the price of gold in determining the value of the Trust's gold.  Before that date, the Trust used the London PM Fix, which was discontinued on March 19, 2015. All references to LBMA gold price have been provided for informational purposes only. ICE benchmark administration limited accepts no liability or responsibility for the accuracy of the prices or the underlying product to which the prices may be referenced."
Date, GLD Close, LBMA Gold Price, NAV per GLD in Gold, NAV/share at 10.30 a.m. NYT, Indicative Price of GLD at 4.15 p.m. NYT, Mid point of bid/ask spread at 4.15 p.m. NYT#, Premium/Discount of GLD mid point v Indicative Value of GLD at 4.15 p.m. NYT, Daily Share Volume, Total Net Asset Value Ounces in the Trust as at 4.15 p.m. NYT, Total Net Asset Value Tonnes in the Trust as at 4.15 p.m. NYT, Total Net Asset Value in the Trust
06-Apr-2021, 163.22, $1744.65, 93.686360, 163.44991193, 163.209, $163.24, 0.0189%, 6659164, 33084810.62, 1029.04, 57697818917.19
07-Apr-2021, 162.76, $1738.05, 93.685190, 162.82954463, 162.736, $162.77, 0.0210%, 5378669, 33073407.62, 1028.69, 57478829255.21
08-Apr-2021, 164.51, $1755.50, 93.684230, 164.46267419, 164.453, $164.50, 0.0284%, 6536223, 32989091.81, 1026.07, 57907307889.20
09-Apr-2021, 163.27, $1741.20, 93.683140, 163.12108618, 163.318, $163.28, -0.0232%, 6583737, 32989091.81, 1026.07, 57434935345.52
12-Apr-2021, 162.28, $1732.85, 93.680010, 162.33340300, 162.254, $162.31, 0.0347%, 4779979, 32989091.81, 1026.07, 57157591196.53
13-Apr-2021, 163.43, $1747.95, 93.679090, 163.74636364, 163.456, $163.44, -0.0098%, 6795392, 32989091.81, 1026.07, 57655094639.27
14-Apr-2021, 162.72, $1735.55, 93.677970, 162.58279621, 162.705, $162.70, -0.0028%, 6265622, 32886046.04, 1022.86, 57066561466.20
15-Apr-2021, 165.35, $1757.20, 93.677120, 164.60943354, 165.349, $165.33, -0.0118%, 8129876, 32886046.04, 1022.86, 57777911173.47
16-Apr-2021, 166.35, $1774.45, 93.676240, 166.22380646, 166.336, $166.36, 0.0143%, 9390060, 32783002.18, 1019.66, 58161709883.81
19-Apr-2021, 165.89, $1774.50, 93.673160, 166.22302621, 165.867, $165.88, 0.0078%, 5603054, 32848573.39, 1021.70, 58277792986.84
20-Apr-2021, 166.48, $1777.85, 93.672170, 166.53507085, 166.507, $166.50, -0.0042%, 6484609, 32848573.39, 1021.70, 58387195841.01
21-Apr-2021, 168.13, $1798.20, 93.671370, 168.43986630, 168.089, $168.10, 0.0068%, 8345894, 32848573.39, 1021.70, 59055017124.13
22-Apr-2021, 167.04, $1787.75, 93.670230, 167.45894500, 167.066, $167.07, 0.0027%, 7583139, 32848573.39, 1021.70, 58711106115.79
23-Apr-2021, 166.40, $1781.80, 93.669120, 166.89964585, 166.375, $166.38, 0.0030%, 7082824, 32848573.39, 1021.70, 58515015836.67
26-Apr-2021, 166.84, $1773.35, 93.665920, 166.10246627, 166.782, $166.82, 0.0231%, 4748702, 32848573.39, 1021.70, 58235524673.18
27-Apr-2021, 166.42, $1784.15, 93.665060, 167.11251335, 166.377, $166.40, 0.0137%, 5324765, 32848573.39, 1021.70, 58589647180.43
28-Apr-2021, 166.91, $1772.20, 93.663850, 165.99106946, 166.867, $166.92, 0.0319%, 6719635, 32848573.39, 1021.70, 58196468951.94
29-Apr-2021, 166.22, $1762.65, 93.662670, 165.09449727, 166.158, $166.25, 0.0556%, 9007778, 32698713.12, 1017.04, 57617979535.97
30-Apr-2021, 165.66, $1767.65, 93.661720, 165.56114579, 165.627, $165.66, 0.0201%, 6137169, 32698713.12, 1017.04, 57780839879.95
03-May-2021, 167.81, $1767.65, 93.658640, 165.55570274, 167.752, $167.83, 0.0465%, 8904180, 32736176.57, 1018.20, 57845162534.75
04-May-2021, 166.58, $1797.75, 93.658190, 168.37400324, 166.543, $166.55, 0.0042%, 9995634, 32736176.57, 1018.20, 58829876731.57
05-May-2021, 167.27, $1782.25, 93.656860, 166.91993945, 167.271, $167.30, 0.0172%, 5891648, 32772321.68, 1019.33, 58405286813.76
06-May-2021, 170.06, $1813.15, 93.655920, 169.81223320, 169.985, $170.04, 0.0321%, 13430505, 32772321.68, 1019.33, 59417300397.88
07-May-2021, 171.59, $1836.55, 93.654970, 172.00203822, 171.571, $171.58, 0.0051%, 14681680, 32959631.62, 1025.15, 60527517242.81
10-May-2021, 172.11, $1840.45, 93.651910, 172.36166091, 172.076, $172.15, 0.0430%, 8215613, 32959631.62, 1025.15, 60654068473.46
11-May-2021, 172.14, $1829.10, 93.650820, 171.29672081, 172.097, $172.14, 0.0247%, 8263908, 32959631.62, 1025.15, 60279316052.14
12-May-2021, 170.43, $1830.70, 93.649810, 171.44470102, 170.452, $170.44, -0.0071%, 12001053, 32959631.62, 1025.15, 60331390289.55
13-May-2021, 171.13, $1821.80, 93.648720, 170.60924017, 171.129, $171.15, 0.0123%, 7827346, 32931537.00, 1024.28, 59986208845.53
14-May-2021, 172.69, $1838.10, 93.647810, 172.13404332, 172.602, $172.67, 0.0392%, 9436469, 33062643.93, 1028.36, 60763317288.32
17-May-2021, 174.70, $1853.70, 93.644870, 173.58949350, 174.727, $174.72, -0.0042%, 11938698, 33306120.60, 1035.93, 61728423893.46
18-May-2021, 175.04, $1866.75, 93.643960, 174.80986369, 175.077, $175.03, -0.0267%, 7166673, 33306120.60, 1035.93, 62162387528.12
19-May-2021, 175.16, $1888.45, 93.643140, 176.84038581, 175.122, $175.17, 0.0274%, 20576849, 33156291.57, 1031.27, 62601496572.53
20-May-2021, 175.96, $1878.30, 93.642010, 175.88779056, 175.827, $175.95, 0.0700%, 9748560, 33343575.59, 1037.09, 62616053432.14
21-May-2021, 176.04, $1875.90, 93.640960, 175.66107732, 176.022, $176.03, 0.0048%, 7407164, 33530857.51, 1042.92, 62886665678.09
24-May-2021, 176.35, $1880.15, 93.637930, 176.05335971, 176.306, $176.36, 0.0305%, 5476800, 33633859.23, 1046.12, 63220761466.15
25-May-2021, 177.95, $1887.00, 93.636990, 176.69300486, 177.901, $177.92, 0.0107%, 8738559, 33633859.23, 1046.12, 63450458046.80
26-May-2021, 177.64, $1899.75, 93.636130, 177.88524006, 177.558, $177.61, 0.0296%, 8224486, 33568313.94, 1044.08, 63754070038.44
27-May-2021, 177.71, $1891.45, 93.634990, 177.10590796, 177.686, $177.73, 0.0245%, 7879770, 33568313.94, 1044.08, 63474757411.31
28-May-2021, 178.38, $1899.95, 93.634090, 177.90008186, 178.335, $178.29, -0.0255%, 9642909, 33540223.72, 1043.21, 63706019312.34
31-May-2021, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
01-Jun-2021, 177.90, $1899.35, 93.629970, 177.83608727, 177.841, $177.91, 0.0389%, 9113530, 33624490.69, 1045.83, 63843155327.10
02-Jun-2021, 178.77, $1902.75, 93.629000, 178.15258410, 178.714, $178.77, 0.0311%, 6605862, 33493410.09, 1041.75, 63707364079.91
03-Jun-2021, 175.27, $1866.55, 93.627340, 174.76011678, 175.205, $175.23, 0.0144%, 10100117, 33493410.09, 1041.75, 62494217759.05
04-Jun-2021, 177.16, $1890.60, 93.626750, 177.01073987, 177.114, $177.16, 0.0261%, 8372827, 33538572.09, 1043.16, 63405247016.10
07-Jun-2021, 177.87, $1888.40, 93.623670, 176.79893477, 177.883, $177.87, -0.0074%, 7704853, 33351324.75, 1037.33, 62975780556.03
08-Jun-2021, 177.32, $1893.15, 93.622660, 177.24173910, 177.277, $177.28, 0.0015%, 5863069, 33351324.75, 1037.33, 63133507466.96
09-Jun-2021, 176.98, $1894.60, 93.621640, 177.37556003, 176.912, $176.94, 0.0158%, 6318828, 33538568.03, 1043.16, 63535925602.11
10-Jun-2021, 177.74, $1888.65, 93.620590, 176.81651877, 177.701, $177.73, 0.0162%, 9887499, 33585378.33, 1044.61, 63424085288.76
11-Jun-2021, 175.74, $1881.05, 93.619520, 176.10299457, 175.710, $175.68, -0.0170%, 7702500, 33585378.33, 1044.61, 63168144152.26
14-Jun-2021, 174.71, $1865.60, 93.616330, 174.65062449, 174.688, $174.73, 0.0240%, 7711376, 33585378.33, 1044.61, 62647179005.50
15-Jun-2021, 174.05, $1865.10, 93.615300, 174.60189561, 174.038, $174.08, 0.0239%, 7192785, 33585378.33, 1044.61, 62629699955.93
16-Jun-2021, 171.11, $1860.75, 93.614240, 174.19269252, 171.272, $171.10, -0.1004%, 15962186, 33622824.02, 1045.78, 62552595887.23
17-Jun-2021, 165.85, $1778.70, 93.612450, 166.50845976, 165.928, $165.88, -0.0290%, 27160417, 33501127.84, 1041.99, 59576726896.97
18-Jun-2021, 164.93, $1773.10, 93.611360, 165.98230783, 165.645, $164.93, -0.4318%, 15393145, 33856851.01, 1053.06, 60019202490.59
21-Jun-2021, 166.95, $1775.05, 93.608310, 166.15942869, 166.894, $166.92, 0.0154%, 8283869, 33744521.03, 1049.56, 59883858097.30
22-Jun-2021, 166.25, $1775.05, 93.607280, 166.15760776, 166.284, $166.26, -0.0144%, 7178507, 33744521.03, 1049.56, 59883201835.84
23-Jun-2021, 166.14, $1791.60, 93.606470, 167.70535872, 166.180, $166.15, -0.0178%, 8088962, 33650914.56, 1046.65, 60273305932.78
24-Jun-2021, 166.04, $1784.85, 93.605360, 167.07151981, 166.089, $166.02, -0.0413%, 6761312, 33529227.60, 1042.87, 59828311234.51
25-Jun-2021, 166.59, $1786.65, 93.604360, 167.23822315, 166.536, $166.57, 0.0203%, 7461615, 33529227.60, 1042.87, 59888007530.06
28-Jun-2021, 166.58, $1780.30, 93.601180, 166.63817472, 166.446, $166.55, 0.0623%, 6455912, 33622828.78, 1045.78, 59839768549.63
29-Jun-2021, 164.83, $1755.45, 93.599730, 164.30964810, 164.895, $164.84, -0.0331%, 7333953, 33622828.78, 1045.78, 59003594632.74
30-Jun-2021, 165.63, $1763.15, 93.598840, 165.02879689, 165.665, $165.64, -0.0153%, 6103680, 33622828.78, 1045.78, 59261840962.36
01-Jul-2021, 166.20, $1781.50, 93.598140, 166.74509514, 166.235, $166.22, -0.0090%, 7333349, 33538590.45, 1043.16, 59728093086.37
02-Jul-2021, 167.29, $1786.15, 93.597200, 167.17864676, 167.289, $167.33, 0.0245%, 7356477, 33519871.01, 1042.58, 59849955540.68
05-Jul-2021, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
06-Jul-2021, 168.12, $1809.85, 93.593580, 169.39034176, 168.234, $168.14, -0.0561%, 7925998, 33508682.46, 1042.23, 60641742350.88
07-Jul-2021, 168.76, $1804.65, 93.592540, 168.90177247, 168.752, $168.80, 0.0284%, 7005180, 33452526.94, 1040.48, 60365493478.19
08-Jul-2021, 168.65, $1807.70, 93.591520, 169.18539739, 168.717, $168.68, -0.0222%, 7050688, 33443167.79, 1040.19, 60449942488.48
09-Jul-2021, 169.21, $1806.00, 93.590490, 169.02442558, 169.216, $169.19, -0.0155%, 4927103, 33443167.79, 1040.19, 60392427261.18
12-Jul-2021, 169.00, $1792.40, 93.587330, 167.74592690, 169.033, $169.05, 0.0102%, 7313625, 33349580.46, 1037.28, 59767873750.70
13-Jul-2021, 169.22, $1813.85, 93.586450, 169.75178058, 169.270, $169.25, -0.0117%, 6940324, 33349580.46, 1037.28, 60482559421.65
14-Jul-2021, 171.04, $1823.20, 93.585490, 170.62506809, 170.943, $171.01, 0.0390%, 8811706, 33255994.97, 1034.37, 60623086693.79
15-Jul-2021, 171.07, $1823.75, 93.584470, 170.67467753, 171.091, $171.11, 0.0110%, 6499973, 33255994.97, 1034.37, 60640712927.97
16-Jul-2021, 169.41, $1824.30, 93.583450, 170.72428643, 169.480, $169.41, -0.0411%, 9321489, 33068828.07, 1028.55, 60316890393.33
19-Jul-2021, 169.61, $1814.90, 93.580280, 169.83884466, 169.521, $169.59, 0.0409%, 6696832, 33068828.07, 1028.55, 60004063816.73
20-Jul-2021, 169.39, $1823.05, 93.579340, 170.59981385, 169.381, $169.38, -0.0008%, 6511451, 33068828.07, 1028.55, 60272914233.14
21-Jul-2021, 168.76, $1802.15, 93.578080, 168.64172877, 168.871, $168.78, -0.0539%, 4456398, 33068828.07, 1028.55, 59581122775.60
22-Jul-2021, 169.09, $1799.45, 93.577020, 168.38716381, 169.136, $169.11, -0.0152%, 4456398, 33068828.07, 1028.55, 59491184974.48
23-Jul-2021, 168.56, $1799.60, 93.575990, 168.39935829, 168.526, $168.54, 0.0085%, 5830515, 33031397.26, 1027.38, 59428133542.27
26-Jul-2021, 168.16, $1800.20, 93.572930, 168.44998125, 168.197, $168.19, -0.0044%, 5086996, 32975253.50, 1025.64, 59344928390.03
27-Jul-2021, 168.44, $1800.35, 93.571900, 168.46217505, 168.481, $168.47, -0.0065%, 5923398, 32975253.50, 1025.64, 59349224268.48
28-Jul-2021, 169.29, $1796.60, 93.570820, 168.10933301, 169.335, $169.27, -0.0385%, 7864456, 32975253.50, 1025.64, 59224918020.54
29-Jul-2021, 171.17, $1829.30, 93.570310, 171.16817472, 171.089, $171.15, 0.0359%, 8072085, 33162394.12, 1031.46, 60644884289.07
30-Jul-2021, 169.82, $1825.75, 93.569230, 170.83402337, 169.753, $169.78, 0.0157%, 7381861, 33162394.12, 1031.46, 60526494478.63
02-Aug-2021, 169.61, $1811.45, 93.565900, 169.48994510, 169.654, $169.64, -0.0081%, 10762285, 33106254.58, 1029.71, 59948593579.59
03-Aug-2021, 169.49, $1812.65, 93.564890, 169.60040622, 169.446, $169.47, 0.0142%, 5293437, 33050115.65, 1027.97, 59885903440.11
04-Aug-2021, 169.53, $1829.10, 93.564180, 171.13824866, 169.543, $169.55, 0.0041%, 9466691, 33050115.65, 1027.97, 60428915600.54
05-Aug-2021, 168.86, $1800.75, 93.562600, 168.48284581, 168.838, $168.84, 0.0010%, 8002545, 33038781.54, 1027.61, 59491292855.46
06-Aug-2021, 164.64, $1762.90, 93.561460, 164.93949793, 164.692, $164.67, -0.0131%, 13292708, 32963932.37, 1025.28, 58108185120.80
09-Aug-2021, 161.72, $1738.85, 93.558270, 162.68379464, 161.837, $161.71, -0.0785%, 11134206, 32907797.41, 1023.54, 57215890571.43
10-Aug-2021, 161.77, $1723.35, 93.557160, 161.23172669, 161.807, $161.78, -0.0168%, 6824159, 32907797.41, 1023.54, 56705198277.92
11-Aug-2021, 164.00, $1743.60, 93.556260, 163.12468708, 163.995, $164.01, 0.0093%, 7326394, 32907797.41, 1023.54, 57370952445.84
12-Aug-2021, 164.04, $1747.40, 93.555260, 163.47845318, 164.073, $164.05, -0.0137%, 5210590, 32907797.41, 1023.54, 57495371982.82
13-Aug-2021, 166.39, $1773.85, 93.554420, 165.95150298, 166.396, $166.41, 0.0085%, 7289972, 32851664.76, 1021.79, 58265572694.57
16-Aug-2021, 167.22, $1786.35, 93.551450, 167.11563214, 167.284, $167.22, -0.0383%, 7775055, 32814244.18, 1020.63, 58607452191.27
17-Aug-2021, 166.97, $1789.45, 93.550450, 167.40385788, 167.039, $166.98, -0.0353%, 7089062, 32701983.64, 1017.14, 58507648336.69
18-Aug-2021, 167.10, $1783.45, 93.549370, 166.84062205, 167.082, $167.12, 0.0228%, 7625308, 32636499.08, 1015.10, 58194008968.67
19-Aug-2021, 166.61, $1782.05, 93.548330, 166.70779997, 166.633, $166.61, -0.0138%, 6870496, 32636499.08, 1015.10, 58147680628.11
20-Aug-2021, 166.70, $1779.05, 93.547270, 166.42527227, 166.748, $166.73, -0.0108%, 6525589, 32524242.36, 1011.61, 57849424644.17
23-Aug-2021, 168.73, $1802.00, 93.544490, 168.56716326, 168.707, $168.72, 0.0074%, 7338116, 32365216.72, 1006.66, 58307381757.46
24-Aug-2021, 168.65, $1808.45, 93.543540, 169.16882374, 168.954, $168.65, -0.1797%, 4484350, 32299736.25, 1004.63, 58397078472.14
25-Aug-2021, 167.48, $1788.70, 93.542250, 167.31902000, 167.525, $167.50, -0.0148%, 5586934, 32206194.00, 1001.72, 57591206681.65
26-Aug-2021, 167.67, $1786.60, 93.541190, 167.12069517, 167.696, $167.69, -0.0036%, 4271661, 32206194.00, 1001.72, 57522943278.94
27-Aug-2021, 170.19, $1798.50, 93.540350, 168.23231377, 170.155, $170.16, 0.0032%, 10033298, 32206194.00, 1001.72, 57905562399.02
30-Aug-2021, 169.35, $1798.50, 93.537270, 168.22678290, 169.401, $169.33, -0.0417%, 0, 32206194.00, 1001.72, 57903658675.39
31-Aug-2021, 169.69, $1814.85, 93.536530, 169.75476356, 169.741, $169.74, -0.0004%, 6327438, 32159425.73, 1000.26, 58344712230.19
01-Sep-2021, 169.70, $1811.80, 93.535450, 169.46752302, 169.715, $169.72, 0.0027%, 4735867, 32159425.73, 1000.26, 58245987662.52
02-Sep-2021, 169.25, $1812.55, 93.534440, 169.53584130, 169.297, $169.26, -0.0221%, 4598108, 32103305.07, 998.52, 58167747145.78
03-Sep-2021, 171.06, $1823.70, 93.533620, 170.57725917, 171.059, $171.04, -0.0111%, 8351202, 32103305.07, 998.52, 58525057619.74
06-Sep-2021, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
07-Sep-2021, 167.71, $1802.15, 93.529070, 168.55340798, 167.758, $167.74, -0.0110%, 9934457, 32103305.07, 998.52, 57830674276.25
08-Sep-2021, 167.29, $1786.00, 93.527690, 167.04044833, 167.312, $167.29, -0.0130%, 6551436, 32103305.07, 998.52, 57311577820.48
09-Sep-2021, 168.03, $1788.25, 93.526710, 167.24914425, 167.981, $168.00, 0.0110%, 6479114, 32092220.73, 998.17, 57383181393.21
10-Sep-2021, 167.18, $1794.60, 93.525720, 167.84125883, 167.224, $167.21, -0.0084%, 7420755, 32092220.73, 998.17, 57586335904.82
13-Sep-2021, 167.74, $1793.90, 93.522640, 167.77026630, 167.705, $167.73, 0.0150%, 5465352, 32157686.58, 1000.21, 57679417552.57
14-Sep-2021, 168.82, $1792.75, 93.521610, 167.66086246, 168.825, $168.83, 0.0028%, 7864909, 32157686.58, 1000.21, 57641804515.07
15-Sep-2021, 167.83, $1796.95, 93.520620, 168.05187210, 167.762, $167.79, 0.0167%, 5613519, 32101574.21, 998.46, 57675402500.70
16-Sep-2021, 164.03, $1747.95, 93.519160, 163.46681394, 164.089, $164.06, -0.0175%, 11689700, 32148333.79, 999.92, 56183543951.17
17-Sep-2021, 163.77, $1755.95, 93.518210, 164.21330257, 163.849, $163.80, -0.0296%, 8027580, 32204444.72, 1001.66, 56538640073.45
20-Sep-2021, 164.94, $1757.75, 93.515160, 164.37626679, 165.054, $164.96, -0.0571%, 7306185, 32204444.72, 1001.66, 56594748654.44
21-Sep-2021, 166.04, $1774.45, 93.514330, 165.93649948, 166.007, $166.02, 0.0080%, 7079784, 32176390.42, 1000.79, 57082155820.06
22-Sep-2021, 165.42, $1773.40, 93.513290, 165.83646925, 165.350, $165.38, 0.0180%, 9556018, 32176390.42, 1000.79, 57047745422.50
23-Sep-2021, 163.51, $1750.00, 93.511960, 163.64593302, 163.487, $163.53, 0.0263%, 8432262, 31914556.93, 992.65, 55835992353.23
24-Sep-2021, 163.30, $1746.80, 93.510890, 163.34482705, 163.368, $163.32, -0.0295%, 6751101, 31942610.20, 993.52, 55782258435.76
27-Sep-2021, 163.64, $1755.30, 93.507950, 164.13450580, 163.686, $163.64, -0.0279%, 4741251, 31839751.45, 990.32, 55871385774.68
28-Sep-2021, 162.05, $1733.75, 93.506570, 162.11702221, 162.075, $162.08, 0.0031%, 9198745, 31830400.79, 990.03, 55168422659.60
29-Sep-2021, 161.32, $1737.15, 93.505610, 162.43326550, 161.339, $161.37, 0.0191%, 8345746, 31830400.79, 990.03, 55276040250.84
30-Sep-2021, 164.22, $1742.80, 93.504680, 162.95995968, 164.194, $164.18, -0.0087%, 10565093, 31830400.79, 990.03, 55455274279.62
01-Oct-2021, 164.59, $1757.05, 93.503910, 164.29105140, 164.478, $164.56, 0.0498%, 6528094, 31718196.10, 986.54, 55711095537.06
04-Oct-2021, 165.36, $1754.55, 93.500790, 164.05181167, 165.319, $165.39, 0.0431%, 7553855, 31718196.10, 986.54, 55629969338.20
05-Oct-2021, 164.59, $1753.20, 93.499740, 163.92374108, 164.583, $164.57, -0.0078%, 5568806, 31718196.10, 986.54, 55586540599.22
06-Oct-2021, 165.03, $1759.70, 93.498850, 164.52992464, 164.974, $164.99, 0.0097%, 6024642, 31718196.10, 986.54, 55792097446.94
07-Oct-2021, 164.16, $1762.10, 93.497880, 164.75260650, 164.164, $164.13, -0.0205%, 4724789, 31718196.10, 986.54, 55867608863.10
08-Oct-2021, 164.23, $1773.25, 93.497090, 165.79372051, 164.256, $164.26, 0.0026%, 8485389, 31670224.46, 985.05, 56154333140.23
11-Oct-2021, 163.92, $1757.65, 93.493930, 164.32960408, 163.993, $163.91, -0.0506%, 3786940, 31670224.46, 985.05, 55658436903.30
12-Oct-2021, 164.66, $1767.75, 93.492970, 165.27219578, 164.693, $164.66, -0.0198%, 5429620, 31670224.46, 985.05, 55977692709.48
13-Oct-2021, 167.59, $1785.70, 93.492070, 166.94878522, 167.556, $167.53, -0.0158%, 11076214, 31595430.81, 982.72, 56411994822.96
14-Oct-2021, 168.00, $1798.70, 93.491140, 168.16251172, 167.962, $167.96, -0.0009%, 5051854, 31595430.81, 982.72, 56822112708.54
15-Oct-2021, 165.33, $1772.65, 93.489910, 165.72488324, 165.342, $165.33, -0.0070%, 8634633, 31511289.89, 980.10, 55849285647.74
18-Oct-2021, 164.92, $1767.85, 93.486790, 165.27061422, 164.948, $164.91, -0.0231%, 4000459, 31511289.89, 980.10, 55696196993.10
19-Oct-2021, 165.45, $1779.55, 93.485880, 166.36280319, 165.449, $165.49, 0.0245%, 6570896, 31511289.89, 980.10, 56064264975.15
20-Oct-2021, 166.90, $1778.00, 93.484840, 166.21604928, 166.861, $166.92, 0.0353%, 4997834, 31511289.89, 980.10, 56014808608.19
21-Oct-2021, 166.75, $1779.30, 93.483830, 166.33578331, 166.841, $166.76, -0.0483%, 4285981, 31445851.21, 978.07, 55938723930.10
22-Oct-2021, 167.77, $1808.25, 93.483150, 169.04091085, 167.727, $167.73, 0.0015%, 10656711, 31445851.21, 978.07, 56848458318.89
25-Oct-2021, 168.93, $1805.25, 93.480040, 168.75484041, 168.862, $168.91, 0.0282%, 4649048, 31445851.21, 978.07, 56752252829.19
26-Oct-2021, 167.68, $1785.55, 93.478740, 166.91095571, 167.663, $167.66, -0.0021%, 6638493, 31501938.45, 979.81, 56232300985.33
27-Oct-2021, 168.12, $1795.25, 93.477850, 167.81611812, 168.003, $168.11, 0.0637%, 5794242, 31604764.09, 983.01, 56721847916.45
28-Oct-2021, 168.08, $1803.50, 93.476960, 168.58568862, 168.095, $168.09, -0.0029%, 6906555, 31576721.00, 982.14, 56931387044.23
29-Oct-2021, 166.65, $1769.15, 93.475380, 165.37197116, 166.643, $166.63, -0.0079%, 7395131, 31576721.00, 982.14, 55846114659.07
01-Nov-2021, 167.52, $1793.80, 93.472750, 167.67141334, 167.573, $167.55, -0.0139%, 4924828, 31492595.52, 979.52, 56471732008.04
02-Nov-2021, 167.16, $1790.45, 93.471660, 167.35633640, 167.137, $167.15, 0.0080%, 3608620, 31492595.52, 979.52, 56365614100.92
03-Nov-2021, 165.77, $1763.45, 93.470120, 164.82988609, 165.760, $165.76, 0.0001%, 8589947, 31445860.46, 978.07, 55432290693.27
04-Nov-2021, 167.65, $1796.15, 93.469740, 167.88567227, 167.675, $167.67, -0.0032%, 6641815, 31360470.13, 975.41, 56325643045.61
05-Nov-2021, 169.84, $1801.85, 93.468730, 168.41662742, 169.828, $169.82, -0.0047%, 9285608, 31360470.13, 975.41, 56503778499.07
08-Nov-2021, 170.45, $1822.35, 93.465740, 170.32728302, 170.472, $170.45, -0.0130%, 4889156, 31360470.13, 975.41, 57144803453.21
09-Nov-2021, 171.29, $1827.30, 93.464730, 170.78810681, 171.265, $171.25, -0.0086%, 5661061, 31360470.13, 975.41, 57299409834.72
10-Nov-2021, 173.15, $1859.40, 93.463870, 173.78671224, 173.137, $173.17, 0.0190%, 11429495, 31360470.13, 975.41, 58305441955.08
11-Nov-2021, 174.12, $1857.90, 93.462830, 173.64459851, 174.107, $174.10, -0.0042%, 5871856, 31379162.69, 975.99, 58292491720.02
12-Nov-2021, 174.45, $1860.55, 93.461820, 173.89039847, 174.418, $174.41, -0.0048%, 7638200, 31379162.69, 975.99, 58375006768.05
15-Nov-2021, 174.18, $1859.90, 93.458750, 173.82392427, 174.146, $174.15, 0.0021%, 5420995, 31379162.69, 975.99, 58352691378.55
16-Nov-2021, 172.92, $1859.20, 93.457720, 173.75658839, 172.944, $172.94, -0.0020%, 8652017, 31379162.69, 975.99, 58330086723.83
17-Nov-2021, 174.50, $1864.90, 93.456740, 174.28747917, 174.470, $174.47, 0.0002%, 6461494, 31407199.72, 976.87, 58560592999.57
18-Nov-2021, 173.94, $1860.30, 93.455680, 173.85559436, 173.893, $173.92, 0.0155%, 6248558, 31407199.72, 976.87, 58415479704.21
19-Nov-2021, 172.61, $1861.10, 93.454660, 173.92846732, 172.611, $172.65, 0.0227%, 8360406, 31668872.76, 985.00, 58926964728.63
22-Nov-2021, 168.74, $1816.05, 93.454660, 173.92846732, 168.737, $168.70, -0.0220%, 8360406, 31668872.76, 985.00, 58926964728.63
23-Nov-2021, 167.28, $1789.15, 93.449700, 167.19553732, 167.331, $167.31, -0.0126%, 7992914, 31865119.74, 991.11, 56996958671.65
24-Nov-2021, 167.12, $1782.05, 93.448580, 166.53005039, 167.095, $167.11, 0.0087%, 5271871, 31865119.74, 991.11, 56770094176.69
25-Nov-2021, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
26-Nov-2021, 166.85, $1800.80, 93.446800, 168.27900330, 167.511, $166.89, -0.3706%, 9509796, 31921187.82, 992.85, 57467279623.23
29-Nov-2021, 166.62, $1785.95, 93.443490, 166.88540517, 166.684, $166.66, -0.0147%, 7357215, 31921187.82, 992.85, 56991365864.48
30-Nov-2021, 165.50, $1804.40, 93.442770, 168.60814279, 165.490, $165.47, -0.0121%, 12644066, 31921187.82, 992.85, 57579680762.59
01-Dec-2021, 166.16, $1789.25, 93.441490, 167.19018757, 166.200, $166.19, -0.0058%, 7803456, 31855778.77, 990.82, 56978415926.57
02-Dec-2021, 165.24, $1765.00, 93.440030, 164.92164711, 165.179, $165.18, 0.0008%, 9168851, 31706274.73, 986.17, 55941422691.36
03-Dec-2021, 166.63, $1767.55, 93.439050, 165.15819502, 166.581, $166.60, 0.0112%, 9358228, 31648856.47, 984.38, 55939080652.78
